Date,Summary,Precip_Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Cloud_Cover,Pressure,Daily_Summary,Year,Month,Day,Season,Temp_Category,Precipitation,Rain_Category
2015-01-05,Breezy,rain,2.7500000000000018,-3.33888888888889,0.7,35.42,300.0,0.0,0.0,0.0,Breezy starting in the morning continuing until night.,2015,1,5,Winter,Cold,2.5,Moderate
2015-01-06,Overcast,rain,2.2000000000000006,-2.5444444444444434,0.8,20.736800000000002,310.0,9.982000000000001,0.0,1020.67,Breezy in the morning and mostly cloudy starting in the evening.,2015,1,6,Winter,Cold,2.5,Moderate
2015-01-07,Partly Cloudy,snow,-2.8499999999999996,-6.822222222222223,0.64,10.448900000000002,11.0,9.982000000000001,0.0,1028.93,Partly cloudy until night.,2015,1,7,Winter,Freezing,2.5,Moderate
2015-01-08,Mostly Cloudy,snow,-7.161111111111111,-10.977777777777776,0.8,7.631400000000001,139.0,15.1823,0.0,1036.38,Mostly cloudy starting in the morning.,2015,1,8,Winter,Freezing,2.5,Moderate
2015-01-09,Mostly Cloudy,snow,-3.8444444444444454,-8.86111111111111,0.78,13.765500000000001,150.0,15.826300000000002,0.0,1034.74,Mostly cloudy throughout the day.,2015,1,9,Winter,Freezing,2.5,Moderate
2015-01-10,Mostly Cloudy,rain,6.755555555555554,2.766666666666665,0.73,25.2448,251.0,15.134000000000002,0.0,1014.19,Foggy starting in the morning continuing until afternoon.,2015,1,10,Winter,Cold,2.5,Moderate
2015-01-11,Mostly Cloudy,rain,3.1722222222222225,2.027777777777777,0.88,4.9910000000000005,203.0,6.5205,0.0,1010.82,Foggy starting in the morning continuing until afternoon.,2015,1,11,Winter,Cold,2.5,Moderate
2015-01-12,Overcast,rain,2.872222222222223,-0.9888888888888895,0.7,15.778000000000002,270.0,10.255700000000001,0.0,1017.14,Mostly cloudy throughout the day.,2015,1,12,Winter,Cold,2.5,Moderate
2015-01-13,Overcast,rain,2.8500000000000014,-0.688888888888888,0.82,13.8621,209.0,16.1,0.0,1027.25,Partly cloudy starting in the morning.,2015,1,13,Winter,Cold,2.5,Moderate
2015-01-14,Clear,rain,2.194444444444446,-1.1777777777777783,0.85,12.2682,170.0,9.9015,0.0,1022.57,Partly cloudy until evening.,2015,1,14,Winter,Cold,2.5,Moderate
2015-01-15,Mostly Cloudy,rain,3.8333333333333326,1.25,0.89,10.126900000000001,191.0,4.9427,0.0,1016.83,Partly cloudy starting in the morning.,2015,1,15,Winter,Cold,2.5,Moderate
2015-01-16,Partly Cloudy,rain,2.7500000000000018,-1.0888888888888895,0.76,15.504300000000002,140.0,16.1,0.0,1021.44,Partly cloudy until night.,2015,1,16,Winter,Cold,2.5,Moderate
2015-01-17,Clear,rain,4.927777777777776,1.0166666666666657,0.78,19.7869,150.0,15.826300000000002,0.0,1018.93,Partly cloudy until evening.,2015,1,17,Winter,Cold,2.5,Moderate
2015-01-18,Mostly Cloudy,rain,7.777777777777778,5.294444444444445,0.71,14.2163,151.0,15.826300000000002,0.0,1017.04,Partly cloudy starting overnight continuing until morning.,2015,1,18,Winter,Cold,2.5,Moderate
2015-01-19,Foggy,rain,7.1499999999999995,7.1499999999999995,0.94,2.8658,61.0,1.8676,0.0,1016.92,Foggy starting in the afternoon continuing until night.,2015,1,19,Winter,Cold,2.5,Moderate
2015-01-20,Foggy,rain,5.027777777777776,5.027777777777776,1.0,4.6046000000000005,260.0,0.6601,0.0,1014.32,Foggy until night.,2015,1,20,Winter,Cold,2.5,Moderate
2015-01-21,Overcast,rain,6.016666666666666,3.7333333333333325,0.94,10.787,51.0,3.9284000000000003,0.0,1012.53,Foggy until morning.,2015,1,21,Winter,Cold,2.5,Moderate
2015-01-22,Foggy,rain,6.111111111111111,4.511111111111109,0.94,7.776300000000001,31.0,1.8998,0.0,1015.31,Foggy starting in the morning.,2015,1,22,Winter,Cold,2.5,Moderate
2015-01-23,Foggy,rain,6.133333333333333,3.7777777777777763,1.0,11.270000000000001,60.0,1.8676,0.0,1014.64,Foggy starting overnight continuing until night.,2015,1,23,Winter,Cold,2.5,Moderate
2015-01-24,Foggy,rain,6.161111111111113,4.122222222222224,1.0,9.6922,21.0,2.0769,0.0,1010.08,Foggy until night.,2015,1,24,Winter,Cold,2.5,Moderate
2015-01-25,Overcast,rain,3.7555555555555546,1.6666666666666667,0.93,8.0822,338.0,6.9874,0.0,1009.66,Foggy overnight.,2015,1,25,Winter,Cold,2.5,Moderate
2015-01-26,Foggy,rain,2.0833333333333335,-1.9555555555555553,0.93,15.778000000000002,311.0,1.932,0.0,1018.91,Foggy starting in the afternoon continuing until evening.,2015,1,26,Winter,Cold,2.5,Moderate
2015-01-27,Mostly Cloudy,rain,0.9999999999999984,0.9999999999999984,0.86,4.6046000000000005,310.0,6.1985,0.0,1023.31,Mostly cloudy throughout the day.,2015,1,27,Winter,Cold,2.5,Moderate
2015-01-28,Mostly Cloudy,snow,-0.022222222222221748,-0.022222222222221748,0.92,3.5742000000000007,289.0,6.1985,0.0,1017.03,Mostly cloudy throughout the day.,2015,1,28,Winter,Freezing,2.5,Moderate
2015-01-29,Clear,snow,-0.1388888888888889,-4.094444444444445,0.86,12.654600000000002,230.0,5.9248,0.0,1015.48,Partly cloudy until evening.,2015,1,29,Winter,Freezing,2.5,Moderate
2015-01-30,Mostly Cloudy,rain,2.061111111111112,-1.655555555555556,0.81,13.8782,150.0,6.8586,0.0,999.77,Foggy overnight.,2015,1,30,Winter,Cold,2.5,Moderate
2015-01-31,Windy and Overcast,rain,7.3666666666666645,2.361111111111111,0.73,41.7795,140.0,9.708300000000001,0.0,974.52,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.,2015,1,31,Winter,Cold,2.5,Moderate
2015-02-01,Partly Cloudy,snow,-1.2333333333333327,-3.433333333333333,0.93,6.021400000000001,120.0,9.563400000000001,0.0,992.59,Mostly cloudy throughout the day.,2015,2,1,Winter,Freezing,2.5,Moderate
2015-02-02,Mostly Cloudy,snow,-1.0944444444444439,-2.883333333333334,0.92,5.152000000000001,325.0,7.0357,0.0,994.61,Mostly cloudy throughout the day.,2015,2,2,Winter,Freezing,2.5,Moderate
2015-02-03,Partly Cloudy,snow,-0.044444444444443496,-3.8944444444444457,0.85,12.2682,269.0,16.0517,0.0,1002.01,Foggy in the morning.,2015,2,3,Winter,Freezing,2.5,Moderate
2015-02-04,Mostly Cloudy,rain,2.177777777777779,-1.594444444444445,0.8,14.329,110.0,8.372000000000002,0.0,1008.38,Partly cloudy throughout the day.,2015,2,4,Winter,Cold,2.5,Moderate
2015-02-05,Foggy,rain,1.1333333333333329,-1.3166666666666673,0.93,7.760200000000001,352.0,2.9785000000000004,0.0,1011.37,Foggy in the evening.,2015,2,5,Winter,Cold,2.5,Moderate
2015-02-06,Overcast,rain,2.705555555555554,-1.8833333333333337,0.88,20.5597,40.0,7.4543,0.0,1015.69,Foggy until morning.,2015,2,6,Winter,Cold,2.5,Moderate
2015-02-07,Overcast,snow,-0.07222222222222167,-6.338888888888889,0.82,28.1106,21.0,10.255700000000001,0.0,1014.93,Breezy in the morning and foggy in the evening.,2015,2,7,Winter,Freezing,2.5,Moderate
2015-02-08,Clear,snow,-3.861111111111111,-7.7444444444444445,0.84,9.466800000000001,214.0,9.982000000000001,0.0,1021.8,Overcast until evening.,2015,2,8,Winter,Freezing,2.5,Moderate
2015-02-09,Overcast,snow,-1.161111111111111,-7.411111111111111,0.87,25.2609,330.0,5.0393,0.0,1012.04,Breezy starting in the afternoon continuing until evening and foggy in the evening.,2015,2,9,Winter,Freezing,2.5,Moderate
2015-02-10,Overcast,snow,-0.46666666666666656,-2.65,0.93,6.279,274.0,4.588500000000001,0.0,1016.83,Foggy in the morning.,2015,2,10,Winter,Freezing,2.5,Moderate
2015-02-11,Overcast,rain,1.2277777777777783,1.2277777777777783,0.92,4.7495,311.0,9.982000000000001,0.0,1025.02,Foggy in the morning.,2015,2,11,Winter,Cold,2.5,Moderate
2015-02-12,Overcast,rain,3.7944444444444434,1.3166666666666653,0.83,9.66,20.0,9.8049,0.0,1027.32,Mostly cloudy throughout the day.,2015,2,12,Winter,Cold,2.5,Moderate
2015-02-13,Clear,snow,-1.161111111111111,-1.161111111111111,0.88,3.2039,129.0,11.9784,0.0,1030.19,Partly cloudy until morning.,2015,2,13,Winter,Freezing,2.5,Moderate
2015-02-14,Clear,snow,-0.07222222222222167,-1.5888888888888886,0.86,4.8783,90.0,6.295100000000001,0.0,1025.11,Foggy overnight.,2015,2,14,Winter,Freezing,2.5,Moderate
2015-02-15,Clear,rain,0.994444444444444,0.994444444444444,0.85,4.7334000000000005,101.0,16.0517,0.0,1018.91,Clear throughout the day.,2015,2,15,Winter,Cold,2.5,Moderate
2015-02-16,Clear,rain,3.5166666666666657,0.7722222222222226,0.66,10.5938,60.0,16.0517,0.0,1020.53,Clear throughout the day.,2015,2,16,Winter,Cold,2.5,Moderate
2015-02-17,Clear,rain,2.127777777777777,-0.11111111111111072,0.79,7.631400000000001,127.0,7.212800000000001,0.0,1027.32,Clear throughout the day.,2015,2,17,Winter,Cold,2.5,Moderate
2015-02-18,Clear,snow,-0.21111111111111056,-0.21111111111111056,0.76,0.9499,183.0,13.894300000000003,0.0,1038.53,Mostly cloudy until night.,2015,2,18,Winter,Freezing,2.5,Moderate
2015-02-19,Partly Cloudy,snow,-1.25,-1.25,0.57,2.1896000000000004,293.0,12.8961,0.0,1038.82,Partly cloudy starting in the evening.,2015,2,19,Winter,Freezing,2.5,Moderate
2015-02-20,Clear,snow,-1.2277777777777783,-1.2277777777777783,0.82,3.1878,161.0,7.824600000000001,0.0,1030.6,Mostly cloudy starting in the morning continuing until evening.,2015,2,20,Winter,Freezing,2.5,Moderate
2015-02-21,Clear,rain,0.0500000000000019,-2.5444444444444434,0.82,7.631400000000001,121.0,8.05,0.0,1021.47,Foggy until morning.,2015,2,21,Winter,Cold,2.5,Moderate
2015-02-22,Mostly Cloudy,rain,4.927777777777776,2.4000000000000004,0.58,10.8997,170.0,7.212800000000001,0.0,1010.36,Mostly cloudy starting overnight.,2015,2,22,Winter,Cold,2.5,Moderate
2015-02-23,Overcast,rain,7.222222222222222,4.283333333333334,0.86,16.6474,130.0,6.1985,0.0,1007.2,Mostly cloudy throughout the day.,2015,2,23,Winter,Cold,2.5,Moderate
2015-02-24,Foggy,rain,4.21111111111111,4.21111111111111,1.0,4.5724,327.0,0.5313000000000001,0.0,1005.85,Foggy in the morning.,2015,2,24,Winter,Cold,2.5,Moderate
2015-02-25,Partly Cloudy,rain,7.244444444444444,5.1611111111111105,0.87,11.0285,18.0,6.0697,0.0,1005.38,Foggy in the morning.,2015,2,25,Winter,Cold,2.5,Moderate
2015-02-26,Overcast,rain,7.155555555555556,4.794444444444446,1.0,12.5419,314.0,4.1216,0.0,1011.2,Foggy starting overnight continuing until morning.,2015,2,26,Winter,Cold,2.5,Moderate
2015-02-27,Overcast,rain,6.038888888888888,3.738888888888887,0.87,10.8836,231.0,6.810300000000001,0.0,1019.28,Foggy in the morning.,2015,2,27,Winter,Cold,2.5,Moderate
2015-02-28,Overcast,rain,7.105555555555555,5.022222222222222,0.86,10.8836,19.0,7.084000000000001,0.0,1014.06,Foggy in the morning.,2015,2,28,Winter,Cold,2.5,Moderate
2015-03-01,Overcast,rain,7.083333333333333,7.083333333333333,0.87,3.1556,278.0,6.118,0.0,1019.51,Overcast throughout the day.,2015,3,1,Spring,Cold,2.5,Moderate
2015-03-02,Overcast,rain,5.050000000000002,2.8999999999999995,0.93,9.2575,209.0,6.118,0.0,1013.98,Foggy in the morning.,2015,3,2,Spring,Cold,2.5,Moderate
2015-03-03,Overcast,rain,8.77222222222222,6.555555555555554,0.89,13.9909,252.0,4.5724,0.0,1009.89,Mostly cloudy throughout the day and breezy in the morning.,2015,3,3,Spring,Cold,2.5,Moderate
2015-03-04,Clear,rain,2.2222222222222223,-0.4833333333333339,0.64,9.3541,278.0,16.1,0.0,1025.8,Partly cloudy until evening and breezy starting in the morning continuing until afternoon.,2015,3,4,Spring,Cold,2.5,Moderate
2015-03-05,Overcast,rain,6.083333333333335,3.0333333333333337,0.69,15.4721,359.0,16.1,0.0,1023.97,Mostly cloudy starting overnight.,2015,3,5,Spring,Cold,2.5,Moderate
2015-03-06,Overcast,rain,5.0,0.8833333333333352,0.6,21.735000000000003,20.0,16.1,0.0,1025.3,Overcast throughout the day.,2015,3,6,Spring,Cold,2.5,Moderate
2015-03-07,Partly Cloudy,rain,3.7722222222222217,-0.6111111111111119,0.62,21.1715,21.0,16.1,0.0,1031.98,Mostly cloudy until evening and breezy in the afternoon.,2015,3,7,Spring,Cold,2.5,Moderate
2015-03-08,Clear,rain,2.566666666666665,2.566666666666665,0.61,4.7012,19.0,16.1,0.0,1034.05,Partly cloudy starting in the morning continuing until evening.,2015,3,8,Spring,Cold,2.5,Moderate
2015-03-09,Partly Cloudy,rain,2.666666666666665,2.666666666666665,0.68,3.0751,30.0,10.255700000000001,0.0,1031.73,Partly cloudy starting in the morning.,2015,3,9,Spring,Cold,2.5,Moderate
2015-03-10,Mostly Cloudy,rain,1.0444444444444458,-0.9888888888888895,0.78,6.488300000000001,329.0,14.812,0.0,1028.62,Partly cloudy until night.,2015,3,10,Spring,Cold,2.5,Moderate
2015-03-11,Mostly Cloudy,rain,7.622222222222222,6.25,0.68,7.921200000000001,172.0,8.1305,0.0,1023.19,Partly cloudy until night.,2015,3,11,Spring,Cold,2.5,Moderate
2015-03-12,Mostly Cloudy,rain,8.800000000000002,5.550000000000001,0.63,23.4416,301.0,6.295100000000001,0.0,1016.13,Mostly cloudy throughout the day.,2015,3,12,Spring,Cold,2.5,Moderate
2015-03-13,Overcast,rain,4.977777777777778,1.4055555555555561,0.86,17.2753,348.0,8.1305,0.0,1018.26,Overcast throughout the day.,2015,3,13,Spring,Cold,2.5,Moderate
2015-03-14,Partly Cloudy,rain,4.100000000000001,1.4777777777777759,0.91,10.5455,291.0,5.216400000000001,0.0,1018.87,Mostly cloudy throughout the day.,2015,3,14,Spring,Cold,2.5,Moderate
2015-03-15,Mostly Cloudy,rain,4.100000000000001,4.100000000000001,0.91,2.7209,341.0,6.295100000000001,0.0,1026.58,Mostly cloudy throughout the day.,2015,3,15,Spring,Cold,2.5,Moderate
2015-03-16,Mostly Cloudy,rain,8.644444444444446,7.3999999999999995,0.78,8.1305,118.0,9.160900000000002,0.0,1032.32,Foggy until morning.,2015,3,16,Spring,Cold,2.5,Moderate
2015-03-17,Mostly Cloudy,rain,7.688888888888891,5.061111111111111,0.72,15.134000000000002,160.0,16.0517,0.0,1034.17,Partly cloudy throughout the day.,2015,3,17,Spring,Cold,2.5,Moderate
2015-03-18,Partly Cloudy,rain,6.116666666666665,6.116666666666665,0.75,4.7978000000000005,314.0,12.2521,0.0,1028.15,Partly cloudy starting in the morning continuing until evening.,2015,3,18,Spring,Cold,2.5,Moderate
2015-03-19,Clear,rain,3.9055555555555563,1.5388888888888905,0.61,9.2897,10.0,16.1,0.0,1024.9,Partly cloudy until night.,2015,3,19,Spring,Cold,2.5,Moderate
2015-03-20,Partly Cloudy,rain,5.78888888888889,3.4666666666666677,0.5,10.7387,79.0,16.1,0.0,1024.85,Partly cloudy until night.,2015,3,20,Spring,Cold,2.5,Moderate
2015-03-21,Clear,rain,3.8222222222222237,1.8166666666666684,0.57,7.824600000000001,190.0,16.1,0.0,1024.38,Partly cloudy until evening.,2015,3,21,Spring,Cold,2.5,Moderate
2015-03-22,Partly Cloudy,rain,7.622222222222222,4.966666666666665,0.5,15.230600000000003,160.0,16.0517,0.0,1015.55,Partly cloudy starting in the morning continuing until evening.,2015,3,22,Spring,Cold,2.5,Moderate
2015-03-23,Overcast,rain,8.788888888888888,6.211111111111111,0.55,16.840600000000002,22.0,15.1823,0.0,1018.56,Mostly cloudy starting in the morning.,2015,3,23,Spring,Cold,2.5,Moderate
2015-03-24,Clear,rain,7.527777777777776,5.8500000000000005,0.59,9.193100000000001,71.0,8.1305,0.0,1018.3,Partly cloudy until afternoon.,2015,3,24,Spring,Cold,2.5,Moderate
2015-03-25,Partly Cloudy,rain,11.038888888888888,11.038888888888888,0.57,20.6402,150.0,8.372000000000002,0.0,1014.35,Partly cloudy starting in the afternoon.,2015,3,25,Spring,Moderate,2.5,Moderate
2015-03-26,Mostly Cloudy,rain,12.111111111111109,12.111111111111109,0.67,24.6008,130.0,8.372000000000002,0.0,1009.78,Mostly cloudy throughout the day and breezy in the afternoon.,2015,3,26,Spring,Moderate,2.5,Moderate
2015-03-27,Partly Cloudy,rain,14.772222222222224,14.772222222222224,0.61,14.860300000000002,130.0,10.255700000000001,0.0,1007.7,Partly cloudy throughout the day.,2015,3,27,Spring,Moderate,2.5,Moderate
2015-03-28,Breezy and Mostly Cloudy,rain,9.905555555555555,6.3611111111111125,0.71,31.620400000000004,310.0,10.255700000000001,0.0,1007.24,Mostly cloudy until night and breezy starting in the evening.,2015,3,28,Spring,Cold,2.5,Moderate
2015-03-29,Mostly Cloudy,rain,8.91111111111111,6.4111111111111105,0.63,16.422,9.0,9.982000000000001,0.0,1013.76,Mostly cloudy throughout the day and breezy starting overnight continuing until morning.,2015,3,29,Spring,Cold,2.5,Moderate
2015-03-30,Mostly Cloudy,rain,10.905555555555557,10.905555555555557,0.57,10.7548,219.0,15.1823,0.0,1008.96,Mostly cloudy throughout the day.,2015,3,30,Spring,Moderate,2.5,Moderate
2015-03-31,Mostly Cloudy,rain,9.81111111111111,6.51111111111111,0.72,27.6276,310.0,15.1823,0.0,1005.25,Mostly cloudy throughout the day.,2015,3,31,Spring,Cold,2.5,Moderate
2015-04-01,Overcast,rain,11.016666666666666,11.016666666666666,0.71,24.922800000000002,309.0,10.255700000000001,0.0,1004.56,Mostly cloudy throughout the day and breezy in the afternoon.,2015,4,1,Spring,Moderate,2.5,Moderate
2015-04-02,Breezy and Partly Cloudy,rain,5.0166666666666675,-0.005555555555556424,0.6,31.137400000000003,299.0,10.255700000000001,0.0,1014.34,Mostly cloudy throughout the day and breezy in the afternoon.,2015,4,2,Spring,Cold,2.5,Moderate
2015-04-03,Windy and Overcast,rain,7.03888888888889,2.005555555555555,0.73,40.3788,263.0,10.255700000000001,0.0,1009.17,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.,2015,4,3,Spring,Cold,2.5,Moderate
2015-04-04,Partly Cloudy,rain,2.194444444444446,-0.11111111111111072,0.69,7.905100000000001,271.0,16.1,0.0,1017.24,Partly cloudy until evening and breezy starting in the morning continuing until evening.,2015,4,4,Spring,Cold,2.5,Moderate
2015-04-05,Mostly Cloudy,rain,7.705555555555555,7.705555555555555,0.47,3.1556,113.0,16.1,0.0,1012.52,Mostly cloudy starting overnight.,2015,4,5,Spring,Cold,2.5,Moderate
2015-04-06,Partly Cloudy,rain,6.083333333333335,3.4888888888888894,0.53,12.558,10.0,16.1,0.0,1015.99,Mostly cloudy throughout the day.,2015,4,6,Spring,Cold,2.5,Moderate
2015-04-07,Mostly Cloudy,rain,7.127777777777776,3.7333333333333325,0.51,20.3504,1.0,10.255700000000001,0.0,1018.14,Mostly cloudy throughout the day.,2015,4,7,Spring,Cold,2.5,Moderate
2015-04-08,Mostly Cloudy,rain,5.133333333333335,2.2777777777777786,0.56,12.863900000000001,311.0,16.1,0.0,1024.86,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.,2015,4,8,Spring,Cold,2.5,Moderate
2015-04-09,Partly Cloudy,rain,6.205555555555557,4.73888888888889,0.75,7.3255,329.0,16.1,0.0,1026.32,Mostly cloudy throughout the day.,2015,4,9,Spring,Cold,2.5,Moderate
2015-04-10,Clear,rain,3.75,2.1722222222222203,0.6,6.391700000000001,357.0,16.0517,0.0,1029.45,Partly cloudy starting in the morning continuing until evening.,2015,4,10,Spring,Cold,2.5,Moderate
2015-04-11,Partly Cloudy,rain,11.094444444444443,11.094444444444443,0.46,10.948,131.0,16.1,0.0,1025.36,Partly cloudy starting in the morning continuing until evening.,2015,4,11,Spring,Moderate,2.5,Moderate
2015-04-12,Partly Cloudy,rain,13.75,13.75,0.52,8.05,260.0,16.1,0.0,1021.02,Partly cloudy starting in the morning.,2015,4,12,Spring,Moderate,2.5,Moderate
2015-04-13,Partly Cloudy,rain,15.944444444444445,15.944444444444445,0.48,15.520400000000002,310.0,16.1,0.0,1026.26,Partly cloudy throughout the day.,2015,4,13,Spring,Moderate,2.5,Moderate
2015-04-14,Overcast,rain,15.02222222222222,15.02222222222222,0.66,17.0499,292.0,10.255700000000001,0.0,1023.5,Partly cloudy throughout the day.,2015,4,14,Spring,Moderate,2.5,Moderate
2015-04-15,Mostly Cloudy,rain,7.938888888888887,6.633333333333332,0.52,7.8729,253.0,16.1,0.0,1024.51,Mostly cloudy throughout the day.,2015,4,15,Spring,Cold,2.5,Moderate
2015-04-16,Mostly Cloudy,rain,15.18888888888889,15.18888888888889,0.54,12.4131,210.0,16.1,0.0,1017.64,Partly cloudy throughout the day.,2015,4,16,Spring,Moderate,2.5,Moderate
2015-04-17,Mostly Cloudy,rain,17.922222222222224,17.922222222222224,0.4,12.397,221.0,16.1,0.0,1011.96,Partly cloudy throughout the day.,2015,4,17,Spring,Moderate,2.5,Moderate
2015-04-18,Breezy and Overcast,rain,14.83888888888889,14.83888888888889,0.69,34.88870000000001,270.0,9.982000000000001,0.0,1009.54,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.,2015,4,18,Spring,Moderate,2.5,Moderate
2015-04-19,Overcast,rain,7.705555555555555,4.544444444444444,0.58,19.5776,301.0,10.255700000000001,0.0,1018.44,Overcast throughout the day.,2015,4,19,Spring,Cold,2.5,Moderate
2015-04-20,Partly Cloudy,rain,7.105555555555555,7.105555555555555,0.6,0.1449,290.0,16.1,0.0,1020.62,Partly cloudy until evening.,2015,4,20,Spring,Cold,2.5,Moderate
2015-04-21,Mostly Cloudy,rain,11.294444444444444,11.294444444444444,0.49,11.3183,330.0,16.1,0.0,1015.07,Mostly cloudy starting in the morning and breezy starting in the afternoon continuing until evening.,2015,4,21,Spring,Moderate,2.5,Moderate
2015-04-22,Mostly Cloudy,rain,12.711111111111112,12.711111111111112,0.49,20.221600000000002,21.0,16.1,0.0,1018.64,Partly cloudy throughout the day.,2015,4,22,Spring,Moderate,2.5,Moderate
2015-04-23,Partly Cloudy,rain,10.027777777777777,10.027777777777777,0.58,4.6851,84.0,16.1,0.0,1021.39,Partly cloudy throughout the day.,2015,4,23,Spring,Moderate,2.5,Moderate
2015-04-24,Mostly Cloudy,rain,12.733333333333334,12.733333333333334,0.42,10.5455,110.0,16.1,0.0,1016.76,Partly cloudy throughout the day.,2015,4,24,Spring,Moderate,2.5,Moderate
2015-04-25,Mostly Cloudy,rain,12.799999999999999,12.799999999999999,0.64,0.1449,300.0,16.1,0.0,1015.52,Mostly cloudy throughout the day.,2015,4,25,Spring,Moderate,2.5,Moderate
2015-04-26,Partly Cloudy,rain,16.0,16.0,0.56,4.8783,181.0,16.1,0.0,1013.97,Partly cloudy until evening.,2015,4,26,Spring,Moderate,2.5,Moderate
2015-04-27,Partly Cloudy,rain,16.016666666666666,16.016666666666666,0.62,9.080400000000001,170.0,16.1,0.0,1009.52,Partly cloudy until evening.,2015,4,27,Spring,Moderate,2.5,Moderate
2015-04-28,Mostly Cloudy,rain,18.805555555555554,18.805555555555554,0.53,4.524100000000001,169.0,15.826300000000002,0.0,1005.98,Mostly cloudy starting overnight.,2015,4,28,Spring,Moderate,2.5,Moderate
2015-04-29,Mostly Cloudy,rain,14.905555555555553,14.905555555555553,0.78,8.758400000000002,91.0,9.982000000000001,0.0,1005.89,Mostly cloudy throughout the day and breezy overnight.,2015,4,29,Spring,Moderate,2.5,Moderate
2015-04-30,Partly Cloudy,rain,7.922222222222221,7.922222222222221,0.95,3.1234,74.0,10.255700000000001,0.0,1019.89,Mostly cloudy throughout the day.,2015,4,30,Spring,Cold,2.5,Moderate
2015-05-01,Mostly Cloudy,rain,12.777777777777779,12.777777777777779,0.59,0.0,0.0,16.1,0.0,1015.9,Foggy until morning.,2015,5,1,Spring,Moderate,2.5,Moderate
2015-05-02,Overcast,rain,15.050000000000002,15.050000000000002,0.67,9.708300000000001,212.0,10.255700000000001,0.0,1010.14,Mostly cloudy throughout the day.,2015,5,2,Spring,Moderate,2.5,Moderate
2015-05-03,Partly Cloudy,rain,12.288888888888888,12.288888888888888,0.86,14.7476,292.0,16.1,0.0,1011.65,Mostly cloudy throughout the day.,2015,5,3,Spring,Moderate,2.5,Moderate
2015-05-04,Overcast,rain,17.083333333333332,17.083333333333332,0.68,11.109000000000002,119.0,14.9086,0.0,1013.19,Mostly cloudy until night.,2015,5,4,Spring,Moderate,2.5,Moderate
2015-05-05,Partly Cloudy,rain,18.88888888888889,18.88888888888889,0.78,0.3703,50.0,16.1,0.0,1013.91,Mostly cloudy throughout the day.,2015,5,5,Spring,Moderate,2.5,Moderate
2015-05-06,Mostly Cloudy,rain,21.13888888888889,21.13888888888889,0.73,9.579500000000001,130.0,16.1,0.0,1010.38,Mostly cloudy throughout the day.,2015,5,6,Spring,Warm,2.5,Moderate
2015-05-07,Windy and Mostly Cloudy,rain,19.90555555555555,19.90555555555555,0.78,44.419900000000005,311.0,9.982000000000001,0.0,1009.15,Mostly cloudy throughout the day.,2015,5,7,Spring,Moderate,2.5,Moderate
2015-05-08,Partly Cloudy,rain,17.01111111111111,17.01111111111111,0.52,10.9319,300.0,16.1,0.0,1017.06,Partly cloudy until evening.,2015,5,8,Spring,Moderate,2.5,Moderate
2015-05-09,Partly Cloudy,rain,17.616666666666667,17.616666666666667,0.47,10.9158,71.0,16.1,0.0,1016.49,Partly cloudy starting overnight.,2015,5,9,Spring,Moderate,2.5,Moderate
2015-05-10,Partly Cloudy,rain,16.522222222222226,16.522222222222226,0.68,6.230700000000001,25.0,16.1,0.0,1017.08,Mostly cloudy until night and breezy starting in the afternoon continuing until evening.,2015,5,10,Spring,Moderate,2.5,Moderate
2015-05-11,Mostly Cloudy,rain,17.266666666666666,17.266666666666666,0.44,15.955100000000002,330.0,16.1,0.0,1020.97,Mostly cloudy until night and breezy starting in the afternoon continuing until evening.,2015,5,11,Spring,Moderate,2.5,Moderate
2015-05-12,Partly Cloudy,rain,13.816666666666666,13.816666666666666,0.56,12.6385,22.0,16.1,0.0,1026.13,Partly cloudy until evening.,2015,5,12,Spring,Moderate,2.5,Moderate
2015-05-13,Mostly Cloudy,rain,15.994444444444444,15.994444444444444,0.62,8.05,120.0,16.1,0.0,1022.28,Partly cloudy starting in the morning.,2015,5,13,Spring,Moderate,2.5,Moderate
2015-05-14,Mostly Cloudy,rain,19.92777777777778,19.92777777777778,0.62,9.177000000000001,171.0,16.1,0.0,1012.52,Mostly cloudy throughout the day.,2015,5,14,Spring,Moderate,2.5,Moderate
2015-05-15,Partly Cloudy,rain,16.038888888888888,16.038888888888888,0.68,11.125100000000002,340.0,16.1,0.0,1009.73,Mostly cloudy throughout the day.,2015,5,15,Spring,Moderate,2.5,Moderate
2015-05-16,Mostly Cloudy,rain,13.894444444444442,13.894444444444442,0.9,1.61,330.0,7.212800000000001,0.0,1015.72,Mostly cloudy throughout the day.,2015,5,16,Spring,Moderate,2.5,Moderate
2015-05-17,Partly Cloudy,rain,14.055555555555554,14.055555555555554,0.83,8.0017,259.0,16.1,0.0,1020.49,Mostly cloudy throughout the day.,2015,5,17,Spring,Moderate,2.5,Moderate
2015-05-18,Mostly Cloudy,rain,16.06666666666667,16.06666666666667,0.62,9.5473,309.0,16.1,0.0,1020.12,Mostly cloudy throughout the day.,2015,5,18,Spring,Moderate,2.5,Moderate
